x	y
TCGA.E1.A7YL.01	-2.19752778139466e-05	2.00939274207948e-05
TCGA.E1.A7YV.01	-8.79277625419795e-06	-1.48585211294424e-06
TCGA.HT.A61C.01	-5.69066086149243e-06	2.49772800270231e-05
TCGA.TQ.A7RW.01	3.48819073379811e-07	-1.4253961477938e-05
TCGA.DU.5849.01	1.36434270409756e-05	1.28955234915003e-05
TCGA.QH.A6CV.01	-3.31989807257282e-05	3.38955926500581e-05
TCGA.HT.7468.01	2.62845213505119e-05	3.24085722821627e-06
TCGA.FG.6692.01	-2.18238903127911e-05	2.81596583861114e-05
TCGA.TQ.A7RI.01	1.67315917768371e-05	1.46509775685145e-05
TCGA.DB.5279.01	1.64605302629757e-05	1.31078886792951e-06
TCGA.S9.A6U8.01	-7.73685373187645e-06	-1.13414575288223e-05
TCGA.HW.7489.01	-1.01342047079633e-05	-1.55131064037564e-05
TCGA.R8.A6YH.01	-9.61052723297087e-06	-1.12099272583687e-05
TCGA.DU.7018.01	2.49665413152102e-05	1.403678206191e-06
TCGA.HT.7677.01	2.19546414782871e-05	8.66619570072933e-07
TCGA.FG.A713.01	1.8141875338052e-05	-6.25568391653683e-06
TCGA.HT.7875.01	2.30593610666236e-05	4.63835716681066e-06
TCGA.TM.A7CA.01	-1.42162349380856e-05	-3.86817801719017e-06
TCGA.HT.7690.01	-1.13165515041022e-05	-1.70122578455293e-05
TCGA.CS.5393.01	-5.98962661704504e-06	-8.78080109249772e-06
TCGA.FG.6689.01	-9.94334251718677e-06	-1.66753470058597e-05
TCGA.DU.7007.01	-8.60224628561106e-06	-1.90765547806056e-05
TCGA.TQ.A7RF.01	-2.10938311655706e-06	-8.06536303464786e-06
TCGA.KT.A7W1.01	-2.03982207709677e-05	2.99081975548612e-05
TCGA.HT.A5RA.01	-1.90551462435801e-05	2.64615999781391e-05
TCGA.DB.5277.01	-1.55031412094054e-05	-7.17520530522299e-06
TCGA.HT.7694.01	2.28750705555086e-05	1.25604778533751e-06
TCGA.TM.A84M.01	1.29234743507071e-05	9.14952397598031e-06
TCGA.F6.A8O3.01	2.03440334367041e-05	-2.27534857919923e-06
TCGA.QH.A86X.01	2.37763519153195e-05	4.89199363505563e-06
TCGA.HT.8013.01	-1.66559232137185e-05	-5.60218531668051e-06
TCGA.HW.7490.01	-7.4883985985752e-06	-1.20880699933535e-05
TCGA.QH.A65S.01	-9.14332366887351e-06	-2.1249364844559e-05
TCGA.DU.A76R.01	1.21735803901796e-05	2.32279080400624e-06
TCGA.DH.5144.01	2.14755512110872e-05	3.24158118640626e-06
TCGA.CS.6188.01	-1.25319220929724e-05	2.4383640088293e-05
TCGA.P5.A780.01	-4.93551576849578e-06	-7.26666477363366e-06
TCGA.HT.7606.01	-4.81647989025701e-06	-7.25746231839074e-06
TCGA.DU.A7TJ.01	-2.01856923568734e-05	2.69098645602367e-05
TCGA.DB.A64V.01	2.20585703263868e-05	1.66418973454191e-06
TCGA.RY.A840.01	1.9328629766966e-05	3.47321846983699e-06
TCGA.E1.5302.01	-1.03408591857218e-05	-1.40603002171061e-05
TCGA.HW.A5KJ.01	1.34336959357693e-05	6.88816450448879e-06
TCGA.HT.A615.01	2.16598109276351e-05	8.43548840076581e-06
TCGA.HT.8105.01	2.0881095899596e-05	-5.57423064789577e-06
TCGA.DU.A5TY.01	-1.74459896323416e-05	2.46152801599805e-05
TCGA.DU.5847.01	-1.17648123857042e-05	1.23604610647034e-05
TCGA.DB.5270.01	-9.69601464728145e-06	-4.936096123278e-06
TCGA.HT.7874.01	1.83371963445533e-05	8.30248075202233e-07
TCGA.HT.7471.01	1.91635717837527e-05	5.08221776310767e-06
TCGA.HT.7882.01	-1.91047356293439e-05	2.75203963981802e-05
TCGA.DU.5854.01	-1.74872650944034e-05	2.79752438966805e-05
TCGA.DU.6395.01	-1.63793184489013e-05	-1.98158778687546e-06
TCGA.HT.8011.01	-1.55994110897498e-05	2.25718747209371e-05
TCGA.S9.A6TV.01	-2.08898864950408e-06	-1.41241275999633e-05
TCGA.P5.A5EW.01	-8.29448325991944e-06	-1.71348309499241e-05
TCGA.DB.A4XD.01	-7.43721123889943e-06	-4.34987239195675e-06
TCGA.DU.5852.01	-1.28899993311792e-05	1.77043854703142e-05
