x	y
TCGA.J4.A6G3.01	0.000157419961108823	6.23920127633513e-05
TCGA.J4.A6M7.01	-1.23161628882967e-05	-4.29189382073952e-05
TCGA.J4.A83I.01	-1.93994203576726e-05	-4.50765227034842e-05
TCGA.J4.A83J.01	0.000147579079447676	8.51155088868389e-05
TCGA.J4.A83K.01	-1.08341514041187e-05	-4.88743668049999e-05
TCGA.J4.A83L.01	-5.18786343762856e-06	-4.7105698507601e-05
TCGA.J4.A83M.01	-5.42686295728437e-06	-3.35741809217911e-05
TCGA.J4.A83N.01	-8.98736983421456e-06	-4.11590931459179e-05
TCGA.J9.A52B.01	-0.000123294591407548	0.0001450057826768
TCGA.J9.A52C.01	5.97133551375457e-06	-5.10180317542588e-05
TCGA.J9.A52E.01	-9.08131229833452e-06	-1.93064680870748e-05
TCGA.J9.A8CK.01	-0.000130998494108632	0.000128267589335688
TCGA.J9.A8CL.01	3.64117016806354e-06	-8.42056396166755e-06
TCGA.J9.A8CM.01	-1.21797705487706e-05	-4.15240718510419e-05
TCGA.J9.A8CN.01	1.38178241789228e-06	-2.65520472396963e-05
TCGA.J9.A8CP.01	3.356455641576e-05	-1.87675341470449e-05
TCGA.KC.A4BL.01	-0.000115132895905552	0.000125204563980656
TCGA.KC.A4BN.01	2.6969902024292e-06	-3.5977779462379e-05
TCGA.KC.A4BO.01	-6.89702498908156e-06	-4.33221731249463e-05
TCGA.KC.A4BR.01	-6.89702498908156e-06	-4.33221731249463e-05
TCGA.KC.A4BV.01	-1.87306145437317e-05	-2.87347356111208e-05
TCGA.KC.A7F3.01	2.36934573844407e-06	-3.19591464095676e-05
TCGA.KC.A7F6.01	-0.000117915968134683	0.000129491504140954
TCGA.KC.A7FA.01	-0.000117972548388575	0.000147590715145065
TCGA.KC.A7FD.01	-1.27326761481791e-05	-4.24022641377662e-05
TCGA.KC.A7FE.01	-1.48825379066506e-05	-4.5931857773302e-05
TCGA.KK.A59V.01	5.96962341539942e-06	-1.61281527237991e-05
TCGA.KK.A59X.01	0.000154256850451714	7.78397059922501e-05
TCGA.KK.A59Y.01	-1.39262698293655e-05	-2.81919124144496e-05
TCGA.KK.A59Z.01	0.000153972793389171	0.000101180702654434
TCGA.KK.A6DY.01	-0.000120747319935937	0.000138595208880795
TCGA.KK.A6E0.01	0.000159401580511586	8.97936468612722e-05
TCGA.KK.A6E1.01	-1.92469851680171e-05	-1.3730140471075e-05
TCGA.KK.A6E2.01	-1.80926947309281e-05	-3.617523128742e-05
TCGA.KK.A6E3.01	-7.85771697536055e-06	-4.61273062355285e-05
TCGA.KK.A6E4.01	-3.08573953071446e-05	-3.17447532895237e-05
TCGA.KK.A6E5.01	-8.74377577635951e-06	-3.02864463112413e-05
TCGA.KK.A6E6.01	-3.95723332322818e-05	-2.39858011566009e-05
TCGA.KK.A6E7.01	-2.09407221337211e-05	-2.37021656472841e-05
TCGA.KK.A6E8.01	1.22732907060492e-05	-1.9327099151307e-05
TCGA.KK.A7AP.01	-9.60912870721816e-06	-8.56850784475148e-06
TCGA.KK.A7AQ.01	0.000162791347480936	8.97924433761314e-05
TCGA.KK.A7AU.01	-0.000127914179049657	0.000126770828824838
TCGA.KK.A7AV.01	4.51961094248119e-06	-3.35186544411537e-05
TCGA.KK.A7AW.01	-1.07264938516528e-05	-3.1803646728818e-05
TCGA.KK.A7AY.01	-1.67121374648371e-05	-2.38495924688898e-05
TCGA.KK.A7AZ.01	-5.45135105393828e-06	-3.80197965248091e-05
TCGA.KK.A7B0.01	0.000174906712086391	9.17221105335472e-05
TCGA.KK.A7B1.01	-1.63476003931164e-05	-3.58472864285137e-05
TCGA.KK.A7B2.01	-3.82336583159576e-06	-4.7432618809411e-05
TCGA.KK.A7B3.01	4.78469892206082e-07	-2.20784061498106e-05
TCGA.KK.A7B4.01	-0.000104648206435156	0.000159628128626324
TCGA.KK.A8I4.01	-6.15553721198742e-06	-2.36266951132442e-05
TCGA.KK.A8I5.01	-1.31309029496094e-05	-3.35273652206041e-05
TCGA.KK.A8I6.01	-2.48819725775473e-05	-2.39284475468302e-05
TCGA.KK.A8I7.01	-4.63740022765346e-06	-3.01848439926498e-05
TCGA.KK.A8I8.01	-1.60756842469881e-05	-3.4695039321274e-05
TCGA.KK.A8I9.01	0.000167423653709828	8.44679498131918e-05
TCGA.KK.A8IA.01	-8.26220920650645e-06	2.69242671467484e-05
TCGA.KK.A8IB.01	4.20871161078702e-05	1.22721072328083e-05
TCGA.KK.A8IC.01	-1.93997193319514e-05	-2.52941908018694e-05
TCGA.KK.A8ID.01	1.39710406538569e-05	-6.30767327401832e-05
TCGA.KK.A8IF.01	0.000176816520005927	0.000113748382558166
TCGA.KK.A8IG.01	-7.20006094426299e-05	0.000168746685114053
TCGA.KK.A8IH.01	-2.03409179387485e-05	-2.1228265100259e-05
TCGA.KK.A8II.01	-0.000112332735881515	0.000137815088902331
TCGA.KK.A8IJ.01	-4.54177479669655e-07	-5.51744868589974e-05
TCGA.KK.A8IK.01	0.000168222206540081	0.000113366395480357
TCGA.KK.A8IL.01	-1.02367098976172e-05	-4.03773785049398e-05
TCGA.KK.A8IM.01	-1.93513072917162e-05	-3.40941638614807e-05
TCGA.M7.A71Y.01	-9.85145172854072e-06	-3.9552749761251e-05
TCGA.M7.A71Z.01	-1.38796659207067e-05	-3.83633438451294e-05
TCGA.M7.A720.01	-3.57780831503361e-06	-5.93422589493164e-05
TCGA.M7.A721.01	7.26383118792905e-06	-1.08887415679787e-05
TCGA.M7.A722.01	3.71881873690839e-05	-1.36397647296198e-05
TCGA.M7.A723.01	-1.0670783556645e-05	-4.06105844990432e-05
TCGA.M7.A724.01	-9.17741433026147e-06	-3.28943216563923e-05
TCGA.M7.A725.01	-2.2105747610192e-05	1.13652723989328e-05
TCGA.QU.A6IL.01	2.51875833315572e-05	-3.28361962311594e-06
TCGA.QU.A6IM.01	0.000160732032606926	8.06962723378277e-05
TCGA.QU.A6IN.01	2.37099659264223e-05	-1.70512087066893e-05
TCGA.QU.A6IO.01	-5.71651794903048e-06	-2.90400475991156e-05
TCGA.QU.A6IP.01	-1.09497198480465e-05	-4.31849603322176e-05
TCGA.SU.A7E7.01	-1.31785722303741e-05	-4.53877401177796e-05
TCGA.TK.A8OK.01	-8.01065518729849e-06	-2.7441692355546e-05
TCGA.V1.A8MF.01	-1.09433416242271e-05	-3.25970145688045e-05
TCGA.V1.A8MG.01	1.35113078640115e-05	-1.00068525543607e-05
TCGA.V1.A8MJ.01	-0.000124635914885089	0.000126807474600634
TCGA.V1.A8MK.01	-6.8970249890815e-06	-4.33221731249461e-05
TCGA.V1.A8ML.01	-1.16441746753839e-05	-3.83060788066198e-05
TCGA.V1.A8MM.01	3.78527342136151e-05	-5.52713658966676e-08
TCGA.V1.A8MU.01	5.11485045527587e-06	-2.67730980580149e-05
TCGA.V1.A8WL.01	-2.01613358180564e-06	-3.34856455265891e-05
TCGA.V1.A8WN.01	-1.15324558241355e-05	-5.25177426348569e-05
TCGA.V1.A8WS.01	-2.00195334275504e-05	-4.09958857250937e-05
TCGA.V1.A8WV.01	9.58117057450798e-07	1.96114619128635e-05
TCGA.V1.A8WW.01	-0.000105520982063784	0.000157408534656744
TCGA.V1.A8X3.01	-1.36361851213252e-05	-4.11220469149006e-05
TCGA.VN.A88I.01	-8.99199668985642e-06	-3.60821834409535e-05
TCGA.VN.A88K.01	-1.82893945040528e-05	-3.80059981422454e-06
TCGA.VN.A88L.01	-2.17996116257946e-05	-4.34839911695931e-05
TCGA.VN.A88M.01	-1.44303166303856e-05	-4.12291471844762e-05
TCGA.VN.A88N.01	-7.99747491985796e-06	-4.02937291569156e-05
TCGA.VN.A88O.01	0.000158517258279189	6.35056289747203e-05
TCGA.VN.A88P.01	-6.78781012751908e-06	-1.60376053614625e-05
TCGA.VN.A88Q.01	-2.04470212706811e-05	-3.88611626986384e-05
TCGA.VN.A88R.01	0.000161352573298864	9.00954124519788e-05
TCGA.VP.A872.01	-0.000109198125404189	0.000152917613802691
TCGA.VP.A875.01	-2.23394695267012e-05	-1.88312979665337e-05
TCGA.VP.A876.01	-0.000129011706332808	0.000120560533081105
TCGA.VP.A878.01	0.000161350708712839	7.39893590970324e-05
TCGA.VP.A879.01	-1.43799688195309e-05	-3.26910871998095e-05
TCGA.VP.A87B.01	0.000170101464182801	8.41941008504004e-05
TCGA.VP.A87C.01	-1.87002589256149e-05	-3.95756194002112e-05
TCGA.VP.A87D.01	-0.000122866130082928	0.000134755668921522
TCGA.VP.A87E.01	-7.62935256425992e-06	-4.5216761920777e-05
TCGA.VP.A87H.01	0.000172900725827308	7.04147974385918e-05
TCGA.VP.A87J.01	-1.52079525040934e-05	-3.76791568053596e-05
TCGA.VP.A87K.01	-2.98794660810389e-05	-1.94288777071338e-05
